Sentiment,User,Post Content
Negative,@Gary4trump,"Follow and echo always 🇺🇸🙏💯 Posted @gary4trump  —————————————— 👍 Like, comment and share with your fellow political deplorables  👍 Follow @gary4trump 👍 Find me on Facebook, Gary Homberg, for more political infotainment compromising the left  #gary4trump  #FactsMatter #FightBack #StandUp #TakeBackControl #WakeUp #SaveAmerica #SaveTheChildren #EndHumanTrafficking #DrainTheSwamp #MAGA #KAG #MAGA2020 #KAG2020 #WalkAway #electionfraud #fightback#stopthesteal #stopcensorship #stopthecoup #stopvoterfraud  #endthelockdown  #trumpamericaslastchance  Instragram  @gary4trump_ @gary4trump__  taken down at 84K  Parler  gary4trump"
Negative,@Gary4trump,"Follow and echo always 🇺🇸🙏💯 ECHO THIS 💯💯💯  Looks like France is finally standing up as every country should! Fake hoax virus! Fake hoax numbers! Planned demic! Posted @gary4trump  —————————————— 👍 Like, comment and share with your fellow political deplorables  👍 Follow @gary4trump 👍 Find me on Facebook, Gary Homberg, for more political infotainment compromising the left  #gary4trump  #FactsMatter #FightBack #StandUp #TakeBackControl #WakeUp #SaveAmerica #SaveTheChildren #EndHumanTrafficking #DrainTheSwamp #MAGA #KAG #MAGA2020 #KAG2020 #WalkAway #electionfraud #fightback#stopthesteal #stopcensorship #stopthecoup #stopvoterfraud  #endthelockdown  #trumpamericaslastchance  Instragram  @gary4trump_ @gary4trump__  taken down at 84K  Parler  gary4trump"
Negative,@FatGuyInHisNakedRoom,5 million Patriots - March for Freedom - December 12th in DC. #stopthesteal #stopthelockdowns  Let’s make the last March look small!
Neutral,@ChatByCC,History will remember the most embarrassing events of President Trump’s 1st term Obama Spying Steele Dossier RussiaRussiaRussia Mueller Witchhunt  Impeachment Pelosi shredding SOTU speech China flu Dem Govs lockdowns GOP betrayal Biden Corruption Antifa/BLM RIOTS ELECTION FRAUD
Neutral,@FaithfulAmericanPatriot,"This is insanity! Just what the Demoncrats and marxist MSM wants to happen.  It's a tragedy that they are unnecessarily scaring people to this degree! PEOPLE NEED TO GET THE FACTS ABOUT THIS VIRUS! NO WORSE THAN THE COMMON SEASONAL FLU! Eventually most people on earth will get covid 19, ( in my opinion ) Lockdowns and ridiculous masks won't make a difference. The lefties know this. Their plan is to strip us of our freedoms. WE MUST RESIST AT ANY COST!🇺🇸🇨🇱"
Neutral,@CraigTheTechTeacher,"""The study found that treated patients were 84% less likely to be hospitalized than untreated ones. Of 141 treated patients, four were hospitalized, which was significantly fewer than 58 of 377 untreated patients who were sent to the hospital. Additionally, the mortality rate for treated patients was lower. Only one patient in the treatment group died versus 13 patients in the untreated group. The patient who died had a history of cancer and only took one daily dose of the triple therapy before hospital admission."" #News #FakeNews #MSM #Media #SocialMedia #Politics #ArmyForTrump #COVID #COVID19 #Shutdowns #Trump"
Neutral,@16000dv,New Mexico Governor Accused of Causing ‘Modern Breadlines’ with Coronavirus Lockdown Orders Coming to a Blue City near you! Ain’t Democratic Socialism Great? Just remember... YOU VOTED FOR THIS.
Neutral,@Ctuchscherer,"Where was the lock down for this? Covid isn’t a pandemic, it’s an experiment!"
Negative,@Crummybaker,"CHRISTMAS AND NEW YEARS CANCELED  🚫🎅🏻  Sorry, Dr. Fauci said so. Doctors orders #fauci #nomasks #masks #masksdontwork #covid19 #covid #covid19hoax #lockdown #thanksgiving #democratsarecorrupt #tyranny #parler #trump #election2020 #freedom #whitehouse #parlerusa #usa #americafirst #teamtrump #patriots #holdtheline #standfortheflag #voterfraud #kag #kag2020 #kagpatriots #trumptrain #presidenttrump #keepfighting #resist #stopthesteal #fightback #trumpwon #firefauci"
Negative,@Jodigirls48,"I snapped tonight, figured this would be a perfect testimony as to the proverbial ""last straw that broke my back"" I posted this on my wall tonight after the day that I had at work. The Matrix is real, we are living it!  It is absolutely critical that I get this message out, because there are so many of you out there that just reinforce the reality of the ""Sheeple"" mentality.... What is this? It's the mindset that you hear, see, experience the perception of reality from a source of trusted media or propaganda or sources that you have been so conditioned to believe as FACT that you can't or won't allow yourself to see possible misinformation. You blindly follow like a Sheep does to the slaughter....Wake up! I had a random person approach me today and forcefully tried to rip my mask off of me and proceeded to go on a psycho babble rant of ""You racist son of a bi*ch, *ucking Trump loving mfer blah blah blah... Piece of S*it republican  @s *hole blah blah blah... American flag wearing moro"
Negative,@JC7mmwea,Not certain we need another party. We just need to unmask all the ‘Rino Republicans and send them to their true party. But the Dems may not want them either. Thank you #LLinwood for all that you do.
Neutral,@DMcB,"Today We Salute YOU, Mr. Mask In The Car Wearer."
Neutral,@Bicentennialbaby76,"Y’all, I lost my shit today. I mean yelling at a total stranger. This bitch asked why I wasn’t wearing a mask in the post office. That was all it took. I said because I don’t. She mentioned me being selfish. I screamed at her to go home if she was that scared. She said something under her breath and I kept screaming at her. Got that shit off my chest!"
Neutral,@FaithfulAmericanPatriot,"This is insanity! Just what the Demoncrats and marxist MSM wants to happen.  It's a tragedy that they are unnecessarily scaring people to this degree! PEOPLE NEED TO GET THE FACTS ABOUT THIS VIRUS! NO WORSE THAN THE COMMON SEASONAL FLU! Eventually most people on earth will get covid 19, ( in my opinion ) Lockdowns and ridiculous masks won't make a difference. The lefties know this. Their plan is to strip us of our freedoms. WE MUST RESIST AT ANY COST!🇺🇸🇨🇱"
Neutral,@CatholicLady,"I noticed several things while watching a video on tv. MAGA hat worn backwards, goggles, face coverings, helmets, and using flag poles are typical antifa tactics."
