Sentiment,User,Post Content
Positive,SaintRobin911,"Meanwhile, back in reality...#StayHome"
Positive,christianhjung,"Hey McConnell @senatemajldr take your $600 &amp; shove it up your fat ass!!!

#StayHome or #WearADamnMask

#cnn #msNBC… https://t.co/2EF3WZJ0jj"
Positive,christianhjung,"It doesn't take a 600 page law to give away $600.00

#StayHome or #WearADamnMask

#cnn #msNBC #FOXnews #CBSnews… https://t.co/dkNIwt0Pre"
Neutral,CeleryCaraway,"RT @StephMillerShow: Dana Goldberg, host of “Out In Left Field” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker for…"
Neutral,hippiemama2002,"RT @StephMillerShow: Dana Goldberg, host of “Out In Left Field” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker for…"
Neutral,russ30327,"RT @StephMillerShow: Dana Goldberg, host of “Out In Left Field” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker for…"
Neutral,every1wearamask,@realpamdorra I would think your quarantine would start over from the day of the positive test since you would want… https://t.co/Qytm8DgpQI
Neutral,AlcairoCrystal,Where does he think he's going to go? The only country that seems to be letting us in is without quarantining is Me… https://t.co/JN7DpbPSqw
Neutral,brynbehr,RT @Mark55____: If you were wondering what Tom Price’s wife (known for saying people with aids should be quarantined) after losing her form…
Neutral,StunnedVoter,"RT @pleasesaveour: 💁Two members of Trump's Cabinet, Interior Sec  Bernhardt and Pompeo, are currently in quarantine due to the coronavirus,…"
Neutral,noBull2020,"RT @AJEnglish: • Donald and Melania Trump

President and his wife went into quarantine after testing positive for COVID-19. Trump was hospi…"
Neutral,thejoshuablog,RT @thejoshuablog: Via @newcivilrights: Pompeo Under Coronavirus Quarantine After Holding Poorly Attended Party https://t.co/6sCMNlBQzx | #…
Neutral,StephMillerShow,"Dana Goldberg, host of “Out In Left Field” on the #SexyLiberalPodcastNetwork, joins us from her quarantine bunker f… https://t.co/Gj0XDL2IfU"
Neutral,C_Roba_G,@CNBCJulianna At least he has enough respect for others to quarantine for seven days and not 7 hours like our POFS… https://t.co/cid4SPf9v8
Neutral,thejoshuablog,RT @thejoshuablog: Via @TPM: Pompeo Quarantines After Exposure To COVID-19 https://t.co/n1QbczBtPk | #trump #politics #election2020
Neutral,makeupuface,RT @DrEricDing: BREAKING: US Secretary of State Mike Pompeo is now quarantined after contacting someone at State Dept with #COVID19. Pompeo…
Neutral,parkse,RT @DrEricDing: BREAKING: US Secretary of State Mike Pompeo is now quarantined after contacting someone at State Dept with #COVID19. Pompeo…
Neutral,LizabRae,RT @DrEricDing: BREAKING: US Secretary of State Mike Pompeo is now quarantined after contacting someone at State Dept with #COVID19. Pompeo…
Neutral,KSheetsUS,RT @DrEricDing: BREAKING: US Secretary of State Mike Pompeo is now quarantined after contacting someone at State Dept with #COVID19. Pompeo…
Neutral,RebornUnicorn1,RT @DrEricDing: BREAKING: US Secretary of State Mike Pompeo is now quarantined after contacting someone at State Dept with #COVID19. Pompeo…
Neutral,Aunty__Em,RT @DrEricDing: BREAKING: US Secretary of State Mike Pompeo is now quarantined after contacting someone at State Dept with #COVID19. Pompeo…
Neutral,thejoshuablog,RT @thejoshuablog: Via @RawStory: Pompeo forced into quarantine after hosting indoor holiday party at the State Department https://t.co/pFx…
Neutral,GeneJon84359095,"RT @SolidRedPeon: Georgia student violates Cayman Islands coronavirus quarantine laws, jailed for 4 months: reports

https://t.co/tCVimHG3y…"
Neutral,JustinYselonia,"34 days! 74.4M+C &amp; 1.6M+D globally, 17M+C &amp; 307k+D in US, Pompeo in quarantine, Paul Alexander: “we want them infec… https://t.co/YxjXSP2H5R"
Neutral,NYDemOps,@JoeBiden Governors need to end lockdowns. Only solution.
Neutral,wildcherryfla,"RT @DC_Draino: Democrats scream for more lockdowns then blame Trump when poverty increases

Disgusting liars"
Neutral,ashelton8812,"RT @DC_Draino: Democrats scream for more lockdowns then blame Trump when poverty increases

Disgusting liars"
Neutral,tsartbot,"RT @DC_Draino: Democrats scream for more lockdowns then blame Trump when poverty increases

Disgusting liars"
Neutral,ArmitageKari,"RT @DC_Draino: Democrats scream for more lockdowns then blame Trump when poverty increases

Disgusting liars"
Neutral,RandomTask_116,"RT @DC_Draino: Democrats scream for more lockdowns then blame Trump when poverty increases

Disgusting liars"
Neutral,fuzhi_lin,RT @SunflowerSoul71: @DemocracyInn Oh man. This is not good. I do not know how anyone escapes this when we are not on lockdown @joebiden.…
Neutral,NovoDems,We had a discussion about this in our data analysis team. Campus shutdowns had a noticeable effect in Daytona Beach
Neutral,mrmikedh,@realDonaldTrump You should know that those were split into a separate bill. Don't cause a government shutdown! If… https://t.co/zzHV9D7v7T
Neutral,nosmhnmh,"RT @williamnyy23: @politico In other words, he advocated for a better strategy than shutdowns, but Trump ignored him? If true, that was arg…"
Neutral,jawja100,RT @zorcman: Another #Republican #VoterSuppression effort in #Georgia gets shutdown. https://t.co/aYYKi8kNzr
Neutral,Talismancer,@DeanWeston75 @KeithGrant09 @JoeBiden Here in Australia we did the full shutdowns. Now it's a nation news event if… https://t.co/TFGmgZNlCO
Neutral,rob29899,"So let's get this straight ladies and gentlemen... The @GOP is urging a government shutdown during a pandemic, reco… https://t.co/XWrEfNLJ18"
Neutral,TnxRodgers,@MollyJongFast Where’s the outrage from the right wingers that protest all these shutdowns in the name of saving th… https://t.co/4eEe579G4g
Neutral,dasinmd,@antonnewcombe @WhiteHouse @PressSec Where is your evidence? It's likely that the lockdowns - a phenomenon the Trum… https://t.co/X7tJ76fo6d
Neutral,realDonald_Trmp,Ivanka Loser has precisely the same qualifications to judge the science of lockdowns as she does for her work in th… https://t.co/OZ8XdP6WbZ
Neutral,Nevertrump_,@JoeBiden I am all for the lockdown during a pandemic but if you force people to close you have to pay them. Fuck t… https://t.co/Rf1mJrVIaF
Neutral,Tina67536990,"@cathylovestrump @2abetter2morrow @senatemajldr Lockdown....and steady stimulus payments like those countries.

By… https://t.co/3difsNKXES"
Neutral,OldVet48,For all those Trump supporters that pointed to Sweden's no lockdown approach to COVID their King has a message.… https://t.co/3j0BsSnX0z
Neutral,GreygooseShit,@MalcolmNance @JoeBiden No diplomacy with Russia. It is past time to shutdown this shitshow. Trump needs to be take… https://t.co/HOyiu3QGAD
Neutral,StephTweetAgain,@r_longoria72 @2nd_Place_POTUS @HouseGOP We're close to a year into the initial shutdown &amp; numbers are even worse.… https://t.co/Hr4YHVofsG
Neutral,WilliePete53,"RT @Beard_Vet: This was absolutely a RIGGED ELECTION!
SolarWinds, Dominion, Smartmatic, Scorecard and ES&amp;S need to be shutdown immediately.…"
Neutral,DemRatsRsoEvil,"RT @Beard_Vet: This was absolutely a RIGGED ELECTION!
SolarWinds, Dominion, Smartmatic, Scorecard and ES&amp;S need to be shutdown immediately.…"
Neutral,QuantumBurner,"@JoeBiden 2000.0 retroactive UBI 16+ , or national strike/shutdown

#taxwallstreet #taxbillionaires… https://t.co/m7rFru0uBj"
Neutral,mrmikedh,@realDonaldTrump Will it ever stop? Not until Donald Trump is a bad memory! Now he wants to shutdown the government… https://t.co/XDbdOwdZVa
Neutral,TrumpWatchNews,RT @mkraju: Sen. Thune sees a brief shutdown as possible over the weekend. They would need consent of all 100 senators to schedule a vote o…
Neutral,malkie33,RT @mkraju: Sen. Thune sees a brief shutdown as possible over the weekend. They would need consent of all 100 senators to schedule a vote o…
Neutral,Rogu3Band1t,RT @mkraju: Sen. Thune sees a brief shutdown as possible over the weekend. They would need consent of all 100 senators to schedule a vote o…
Neutral,elizabethecarte,RT @mkraju: Sen. Thune sees a brief shutdown as possible over the weekend. They would need consent of all 100 senators to schedule a vote o…
Neutral,tweetabird1,"As coronavirus aid talks drag on, U.S. Congress prepares stopgap vote to avoid shutdown - Reuters! SO INSANE.. https://t.co/QCv1C7VjkN"
Neutral,anymeanscal,"Foxnews shows agenda:
Block A: Hunter
Block B: Swalwel
Block C: Unfair shutdowns
Block D: panel discuss a,b,c
Final… https://t.co/Ean41jKYsZ"
Neutral,SteadfastUhd,"RT @LegendaryEnergy: President Trump did more for Bill Gates than he did for small businesses.

He’s a vaccine &amp; lockdown salesman. He is d…"
Neutral,Trump2Dump,'Disgusting': Ivanka Trump slammed for tweet on 'callous' Covid lockdowns https://t.co/QX0xcKF2Gi via @flipboard
Neutral,Rue_Girl_,@JoeBiden #StimulusChecksNOW we need help! Americans are suffering! I’m under lockdown again with ZERO MONEY! Livin… https://t.co/aXiK2IWvgb
Neutral,F_Corporatism,"While other countries gave the people $2,000 a month or more during lockdown, our country, the USA, instead gave a… https://t.co/FPcsz5Av1Q"
Neutral,gleno_mark,"@wahlstedt007 yeah,i heard about germany's tight lockdown's.are they nationwide or local? at least you guys had a l… https://t.co/inbWGW7mUJ"
Neutral,Rev22203,"@IngrahamAngle Who are the biggest tyrants of the coronavirus pandemic lockdowns? 

INFECTION &amp; DEATH rates.

The b… https://t.co/hyB2XWLJyQ"
Neutral,daveyk317,"RT @IanHartley_: The first daughter, a noted epidemiologist, doesn’t think lockdowns are “grounded in science.”  Ivanka Trump Faces Off Wit…"
Neutral,WTFPurpleAlpaca,"China puppeteering western politicians and other figures, a shady AF stolen election, lockdown tyranny. 

And peopl… https://t.co/ddq4a2DyOH"
Neutral,WilliePete53,RT @NationalFile: BREAKING: Texas Senate candidate (and anti-lockdown hero) @ShelleyLuther has joined Mo Brooks' call for immediate Congres…
Neutral,sr_reilly,i swear to God i’ll vote Arlene Forster in next election do not go into lockdown for 6 weeks no one will be able to cope
Neutral,rosanthony3,"@mattyglesias 4) Lockdown fears.  Team Trump did a good job turning COVID against the Dems with that propaganda.

I… https://t.co/0GXwZYUjKz"
Neutral,mr_neptune_man,Trump Supporter: We shouldn’t have lockdowns! We shouldn’t let COVID dominate our lives! People die. It is what it… https://t.co/KjC09ghCCD
Neutral,FooeyFromPerth,Further examples: Nancy Pelosi deliberately broke lockdown rules to get a nice haircut in her liberal state of Cali… https://t.co/ftAKNeBd8D
