Sentiment,User,Post Content
Positive,christianhjung,"Doctor's should do no harm... arrest this man for #manslaughter. #HerdImmunity kills.

#StayHome or #WearADamnMask… https://t.co/k7gjy25azn"
Positive,christianhjung,"Doctor's should do no harm... arrest this man for  manslaughter. #HerdImmunity kills.

#StayHome or #WearADamnMask… https://t.co/O3cIpvPDRa"
Positive,christianhjung,"SCIENCE IS HOW WE GET BACK TO NORMAL.

#StayHome or #WearADamnMask

VOTE: #BidenHarris2020 &amp; #VoteByMail

#cnn… https://t.co/dLV0lf6UYL"
Positive,Vbelle5,RT @Vbelle5: Pentagon puts MP on alert to go to MN https://t.co/Nj5BzzZ0rH  @YahooNews #StayHomeStaySafe #POCdontProtestPeriod PRAY @realDo…
Neutral,2457klhu,"RT @OrganicLiveFood: @realDonaldTrump We R quarantined from #covid,
Dems R quarantined from a spine,
@GOP quarantined from sanity,

And NO…"
Neutral,redhead1558,Old Billy must be liking his quarantine.
Neutral,Hooplaoly,RT @JollyMollyRoger: Why isn’t this crazy handmaid in quarantine or on a vent?
Neutral,mchernick13,@B52Malmet She's probably being smart &amp; quarantining as they both should. I don't believe that Trump is disease free.
Neutral,BlueDot1803,@richones1 @JoeBiden Yes!!! As soon as I'm out of quarantine I will also be voting for Biden in TN!
Neutral,senraba,"RT @socflyny: @maddow They are all in on it. Why do you think they refuse to wear masks or quarantine? #HerdImmunity #TrumpGenocide 

https…"
Neutral,GiseleDubson,@RogerF1953 @LouGarza86 I guess he’s in quarantine. Or hiding because there will be no indictment of Trump’s enemies.
Neutral,ec_homey,"RT @Mile_Marker_0: @ProjectLincoln Trump is still within the window for being quarantined. 
Unless... (shocker)... HE LIED and he already h…"
Neutral,mfrctaz,@4a_of He was going for the sympathy vote- but  realized with Covid he was supposed to quarantine and wouldn’t be a… https://t.co/mfUAhImWLm
Neutral,lhettinger,RT @schiff01: @MSNBC So what happened to the 20 days Covid patients to be quarantined? NBC decided attempting ratings is more important tha…
Neutral,Anthony26690304,"@atensnut We already know that wearing a mask is bad for all of us. Normally the sick are quarantined, not the heal… https://t.co/2mbkeDi9pg"
Neutral,IndianaTalks,SUBSCRIBE to The SnydeReport - Court rules against Indiana absentee ballots; Chicago quarantines Hoosiers; and TRUM… https://t.co/bXvYBZZkn8
Neutral,FeliciaB772,"Must Take action: call senate,demand ALL senators take tests Those testing positive MUST QUARANTINE for… https://t.co/tYaYZw8E5k"
Neutral,Joannewolff6gm1,"RT @kenolin1: When Covita crashes it’s not gonna be pretty.
Lock up the codes.
Put away the sharp objects.
Keep Zhora quarantined.
The big…"
