Negative,conservative,@Bluenose1991,This is for all UK users who refuses to wear a muzzle. #nomasks #nonewnormal #endthelockdown
Negative,conservative,@Bluenose1991,Australia is a dictatorship. Britain will be next.  #covidhoax #nomasks #endthelockdown #covid1984 #keepbritainfree #KBF #NoLockdowns #parleruk #covid19hoax #covid-19 #takeoffyourmasks #takeoffthemasks #herdimmunity #ukparler #nhs #infowars #nosocialdistancing #Plandemic2020 #Scamdemic #covid19 #EndthelockdownUK #MAGA #Trump2020 #defundthebbc #plandemic
Negative,conservative,@AZCowboyConstitutionalist,No more lockdowns. They do not have the consent of the governed.
Negative,conservative,@JimJordan,No more bailouts. Reopen America. Now.
Negative,conservative,@JimJordan,No more bailouts. Reopen America. Now.
Negative,conservative,@JimJordan,No more bailouts. Reopen America. Now.
Positive,conservative,@GavinMcInnes,"I think one of the best takes on all this rioting and bratty behavior is Paul Joseph Watson pointing out this the daycare generation all grown up. Kids in a daycare only get attention when they scream and yell and break stuff. What did we think was going to happen? Hey moms, please stay home."
Positive,conservative,@Drainthe,Video - Joe Biden Says He Could Stay at Home During the Pandemic because Black Women Stacked Grocery Shelves -- WTH?
Neutral,conservative,@Awascom66,"It votes for the blue again, or else it gets the lockdowns again. #parler #parlerusa #wwg1wga #covid #covid19"
Neutral,conservative,@DaPoP,I hope you all see whats going on in London. They are being more american than us. Stand up and end the fucking lockdowns
Neutral,conservative,@AussieG,I don’t know my country anymore. 😞 A pregnant woman arrested for a Facebook post. Served a warrant to search and seize property in her home. Charged with incitement for organising a peaceful protest in her neighbourhood against these draconian lockdowns in Melbourne. This is not the Australia I grew up in or voted on you. Shame on you all.  #melbournelockdown #melbourne #wwg1wga
Neutral,conservative,@AdamJohnson,"Okay, my take on #Salongate . Nancy Pelosi has been mostly in San Francisco for the duration of lockdowns. It's why the WH keeps asking ""where's Nancy Pelosi"". But when she does pop up elsewhere, she's well-coiffed. This CAN'T be the first time she's done this. Just the first time she's gotten caught. And this stylist renting the chair has probably been the one doing it the whole time. Pelosi herself has said she's been to this salon many times. She just thought they would continue to break the rules for her without any influx of cash from other less privileged customers coming in and would continue to keep their mouths shut. Surprise, people need their businesses to thrive in order to eat."
Neutral,conservative,@Freedom4world,"Melbourne, Australia. A pregnant woman has her house searched, her electronics seized and is arrested by Victoria Police detectives for making a Facebook post in support of protests against the COVID lockdown."
Neutral,conservative,@EverythingConnects,"PM Jacinda Arden is the darling of the corrupt US corporate media, and late night entertainment BUT, this is what happens when a Progressive Socialist (neo-Marxist) is in charge of a (small) country’s economy. Unlike President Trump, Arden hasn’t got a clue how to build an economy. Her extreme Covid lockdown continues to push New Zealand into its worst, deepest recession since 1987. #parlerusa #parleruk #parlernz #election2020"
Neutral,conservative,@Godblessgrandma,Looks like the lock down scam will soon be over and we can all get back to work. #Trump2020
Negative,liberal,@angrygaybitch,"Yall say wearing a mask is the government taking away your rights, which is the most dramatic shit I've ever heard in my life. Wearing a cloth on your face for 20 minutes isn't the equivalent to your rights being taken away you piss hole. AND AFTER SAYING THAT BULLSHIT, YOU HAVE THE AUDACITY TO CALL US SNOWFLAKES FOR STANDING UP FOR HUMAN RIGHTS- Ah yes, fuck human rights, the masks we wear for twenty minutes that are protecting the people around us are the problem. How about you take Trumps dick out of your mouths for a minute and think for yourself, instead if blindly following the bunker bitch. 😘 #only2genders #trump2020 #alm #alllivesmatter #blm #blacklivesmatter #pride #lgbt #drumptrump #genz #genztakeover #ftrump #trumpinagrave2020 #trumpinacasket2020 #trans #transgender #nonbinary #acab #libtard #snowflake #mask #wearamask #nomasks #1312"
Positive,conservative,@Crunk5454,"I REFUSE to wear a mask  PERIOD!!! I actually think for myself! Chances are, if the government is involved, I’m not walking away from the narrative, I’m running! Take off your freakin mask and BREATH!"
Positive,liberal,@Arte333,"Wear a mask, thank you for coming to my Ted Talk."
Positive,conservative,@Brb0702,"Forgive me, but I just have to rant. I'm so angry and disgusted. So let me get this straight, Kamala LaLa can threaten the USA, ON PUBLIC TV, saying that her and her other treasonous ""power hungry whores"" along with their illiterate punks arent stopping now or after the election, they will never stop. That we the people should take note of that and be warned. BUT SHES NOT BEING ARRESTED FOR THREATENING THE USA AND HER PEOPLE AND BEING CHARGED WITH TEASON? WHY NOT?  She is a ""possible"" elected VP or President! Someone better be doing something to this woman and her cronies.  Nancy Pelosi.....she doesnt havent to wear a mask while out, but sure tries to play THE GOOD WITCH on tv and she can even have a hair salon open just for her, like Beetle Juice did?  I'm so tired of this crap! These state officials, so blatantly and in our faces, with what they are allowing to be done and involved in themselves, but yet, face no consequences. God Bless Patriots 🙏🙏"
Positive,conservative,@DaffyD,So funny watching Biden try to speak right now on TV while trying to keep his mask on. Hilarious.
Positive,conservative,@Flightmech88,"Californians, it's clear, we know you love ideological viruses. We all just laugh at you here in rural Arizona. Especially those Prius drivers driving around with your mask on."
Negative,conservative,@Bluenose1991,Absolutely disgusting.  #nomasks
Negative,conservative,@Bluenose1991,This is for all UK users who refuses to wear a muzzle. #nomasks #nonewnormal #endthelockdown
Negative,conservative,@Bluenose1991,Australia is a dictatorship. Britain will be next.  #covidhoax #nomasks #endthelockdown #covid1984 #keepbritainfree #KBF #NoLockdowns #parleruk #covid19hoax #covid-19 #takeoffyourmasks #takeoffthemasks #herdimmunity #ukparler #nhs #infowars #nosocialdistancing #Plandemic2020 #Scamdemic #covid19 #EndthelockdownUK #MAGA #Trump2020 #defundthebbc #plandemic
Negative,conservative,@AgentPoso,joe going mask off
Negative,conservative,@fundamentalist,"Hello everyone. Sorry if I'm not super active here anymore but I get too emotional and stressed to read alot. Instead, I work, prepare in my spare time, hone my gun skills, stay fit and become more prepared for any situation to arise. Keep the faith. We are still the majority. Vote in person. As I heard on the radio, I'm also one of those despicable anti maskers too.😄"
Negative,conservative,@GallantlyStreaming,"Please share the heck out of this!!! A friend who works in a local hospital alerted me to the fact that the CDC updated their website and indicated that only 6% of Covid deaths had only Covid. In other words around 10,000. The other 94% had on average 2.6 additional causes of death! Image 2 is the link if you want to check it yourself... #covid #corona #fakenews #nomoremasks #nomorefear"
Negative,conservative,@GreatfulAmericanFormerlySnakebitCajunTwitterSucks,WATCH: Trump Literally Tells His Packed Maskless Crowd That Their Rally Is ‘A Protest Against Stupidity’😂😂
Negative,conservative,@Johnlinda,Idaho Christians ARRESTED for Singing Hymns Maskless Outside City Hall in County with Zero Covid Deaths | PJ Media #Christians #Hymns #Idaho #COVID19 #coronavirus
Negative,conservative,@Georgiagrits,Wonder how many #governors #mayors doing this. @briankempga where’s your investigation #unmasks and open up #smallbusinesses completely
Negative,conservative,@CaroleeMafi,#covid19 #covidisover #takeoffyourmask
Negative,conservative,@BlackLion,Patriots need to stop being p***ies and just open up their businesses and stop wearing masks on their own. The mayor's and governors can't do a damn thing about it if we did.
Negative,conservative,@johnnypatriot1,"BREAKING: Florida Governor lifts COVID restrictions on restaurants and other businesses statewide. He also banned local fines against people who refuse to wear masks. - WFOR My god why can't we have that governor here in ky . Ya see folks ,this is the BIG DIFFERENCE between D governors and R governors . While R governors are allowing their states to live free ,D governors are busy feeding the fear and racking up numbers of a fake virus . AND THERE IS NO GD PANDEMIC i really with media and democrats would knock off that silly shit ."
Neutral,conservative,@dhaglund0223,"Saw a commercial today for face shields. One line jumped out at me. ""Disposable face masks can cost hundreds over the years."" Uh, huh? Years? Yeah, hard pass. Shove your masks and your shields up your liberal, brain dead, fearful sheeple ass."
Neutral,conservative,@Johanna56r,I hate masks
Neutral,conservative,@Jinnandtonic,Some of my history-teaching masks:
Neutral,conservative,@Artvalley818,Where’s your mask? 😂
Neutral,conservative,@BaseballDC,Do you feel safe without a mask?
Neutral,conservative,@Chiefphilip,Time to take off the stupid masks and open for business!
Neutral,conservative,@Jardinfamily,"Funniest quote heard today: “We don't wear mask's, we're Republicans!”"
Neutral,conservative,@Andreatoman,Enough is enough! It's time to give up our masks and live as free people. #freedomispopular
Neutral,conservative,@AppleJax,Hunt for ‘attacker who stabbed senior citizen in the FACE for not wearing a COVID mask’
Neutral,conservative,@Cninxs,"Actually OSHA, only has authority on respirators. Face masks do not qualify under those regulations. I researched this."
Neutral,conservative,@Eddieabowers,If we could all just have as much joy as this little guy in his dinosaur mask. Wouldn’t that be great?
Neutral,conservative,@4651lainey,"I’ve never worn a mask, I absolutely refuse, if I had one id certainly burn it !!"
Neutral,conservative,@americanpatriot,"THE COVID HOAX IS OVER PEOPLE. . TAKE OFF YOUR STUPID MASKS... REFUSE TO COMPLY ANY LONGER... TOGETHER,, LET'S END THIS INSANITY"
Neutral,conservative,@BadgerState,"Disagreeing with a liberal is now harassment. Delta rewards a passenger ""harassed"" by a Blue Lives Matter mask."
Neutral,conservative,@DeplorableMan9,"🦅 If you agree that Democrats are masking real Democrat caused problems, please echo this post..🦅"
Neutral,conservative,@ConservativeLibrarian,Read “The Case Against Masks” by @1anti_s & @DrJudyAMikovits and spread the truth! #MasksAreMindControlDevices #StoptheCOVIDChaos simonandschuster.com/books/The-Case…
Neutral,conservative,@informusa1,Starting from about 6:15 on  @heidistjohn  kills it on why we shouldn't wear masks! 👍  #Scamdemic #Plandemic #CoronaHoax #CoronaGate #COVID1984
