Sentiment,User,Post Content
Positive,@Dsalinas,"""DO NOT VOTE IN THE GEORGIA RUNOFFS, THE DEEP STATE WILL BE COLLECTING EVERYONE'S INFO. THIS IS A CHARADE, MEANT TO IDENTIFY PEOPLE WHO DON'T VOTE DEMOCRAT,"" another user wrote. ""STAY HOME. OSSOFF AND WARNOCK ARE A SMALL PRICE TO PAY."""
Positive,@jackdorseyisamuslimtraitor,Better enact mandatory mask wearing when you convene.  The sheople will be too afraid to attend if you don't.
Neutral,@jackdorseyisamuslimtraitor,"Come on this is just kubuki theater designed to occupy critical thinkers while the NWO reset takes us over. Trump is on their side. Pfizer introducing mRNA gene modifiying vaccines? National guard deployed in a dozen cities to inject us all.  President Warp Speed is a construction giant known for building monster buildings. Have him explain the buildings in Chicago in 1893. ""Worlds Fairs"" my dying ass. This a fucking lie and if you cant see it your probably wearing a mask."
Positive,@Buddyboy53,"First, my daughter was forced vaccinated for the flu when she got pregnant in VA.  Now they are telling my daughter everyone who comes in contact with her newborn has to be vaccinated with Tdap 2 weeks before the birth.  A series of 3 vaccinations two weeks prior to being around the baby. Father, relatives.... Everyone.  I told her no one had to be vaccinated when she was born and she turned out fine."
Positive,@CuckservativeCrusher,As a Coronavirus survivor I can definitely say that it nearly killed me and I don't have insurance so I just had to almost die at home and continue going to school eventhough I had trouble breathing for over a month and took the fucking bus to engineering school. Get vaccinated and be careful.
Positive,@JoeBidenMemes,Honor Trump. Watch the video and let us know what you think. #trumpvaccine #trumpgood #hardworkingtrump
Neutral,@jackdorseyisamuslimtraitor,"They'll find out soon enough. Either Trump wins and we correct the record or he's part of the bad team and the massive lockdown, forced vaccinations and population relocation starts.  That will be late December early January. Dont say you weren't notified."
Neutral,@jackdorseyisamuslimtraitor,Trump is a globalist. mRNA vaccines with zero data released. Almost zero testing and the small testing indicates 20 to 30% severe reactions. This vaccine alters your DNA. Any disease or mutation will be permenant. This is just a shitty little play to keep us from rising up.
Neutral,@jackdorseyisamuslimtraitor,"Come on this is just kubuki theater designed to occupy critical thinkers while the NWO reset takes us over. Trump is on their side. Pfizer introducing mRNA gene modifiying vaccines? National guard deployed in a dozen cities to inject us all.  President Warp Speed is a construction giant known for building monster buildings. Have him explain the buildings in Chicago in 1893. ""Worlds Fairs"" my dying ass. This a fucking lie and if you cant see it your probably wearing a mask."
Neutral,@Chalkythebear,#KyleRittenhouse is a terrorist and should be treated like those in Guantanamo #loser #election #elections2020 #snowflake #maga #kag #qanon #qanonpatriots #deepstate #fakepatriot #qanonworldwide #draintheswamp #covid19 #trumplied #lesleystahl #60minutes #trumphascovid #coronavirus #pandemic #trump #proudboys #biden2020 #voteblue #feelthebern #biden #joebiden #elections2020 #votebiden #hunterbiden #georgia #arizona #pennsylvania #northcarolina #snowflakeinchief #stolenelection #stopthecount #stopthesteal #rudygiuliani
