Sentiment,User,Post Content
Negative,@anyaaa1312,The pro lifer argument for not wearing a mask is that they refuse to be told what to do by people who murder babies....well not wearing a mask murdered this woman's baby so now whats your argument for being murderous scumbags? #TrumpRally #trumptrain #maga #trump2020 #trump # covid #covidhoax #wearamask #nomasks #abortion #prolife #prochoice
Negative,@anyaaa1312,The pro lifer argument for not wearing a mask is that they refuse to be told what to do by people who murder babies....well not wearing a mask murdered this woman's baby so now whats your argument for being murderous scumbags? #TrumpRally #trumptrain #maga #trump2020 #trump # covid #covidhoax #wearamask #nomasks #abortion #prolife #prochoice
Negative,@0mnipresent,Hey #covid19 #covid #covid19hoax #covidhoax #antimask #antimasker #antimaskers I have a message for you:
Neutral,@anyaaa1312,A woman miscarried her baby today from covid. She was wearing a mask but those around her chose not to. So wear a fucking mask because you're murdering babies.
Neutral,@0mnipresent,"Wear your masks properly motherfuckers, 1000 Americans are dying every day."
Negative,@0mnipresent,Hey #covid19 #covid #covid19hoax #covidhoax #antimask #antimasker #antimaskers I have a message for you:
Negative,@anyaaa1312,The pro lifer argument for not wearing a mask is that they refuse to be told what to do by people who murder babies....well not wearing a mask murdered this woman's baby so now whats your argument for being murderous scumbags? #TrumpRally #trumptrain #maga #trump2020 #trump # covid #covidhoax #wearamask #nomasks #abortion #prolife #prochoice
Negative,@anyaaa1312,The pro lifer argument for not wearing a mask is that they refuse to be told what to do by people who murder babies....well not wearing a mask murdered this woman's baby so now whats your argument for being murderous scumbags? #TrumpRally #trumptrain #maga #trump2020 #trump # covid #covidhoax #wearamask #nomasks #abortion #prolife #prochoice
Neutral,@ArtAndPolitics,"Nope, there is no unity with the enemy. #BIDEN #PANDEMIC #ELECTIONS2020 #ALEXJONES #HUNTERBIDEN #TRANSPARENCY2020 #STOPTHESTEAL #RECOUNT #NEVADA #VOTE"
Neutral,@fuckdonaldtrump1812,Some “ great president “ 🥴🙄 #covid19 #coronavirus #trump2020 #realdonaldtrump #trumptrain #womenfortrump #dumptrump
Neutral,@0mnipresent,I’ve been seeing this #covid19 #misinformation going around here. This is a debunking from DrKatEpidemiologist on TikTok. Maybe stop sharing false info?
Neutral,@anyaaa1312,A woman miscarried her baby today from covid. She was wearing a mask but those around her chose not to. So wear a fucking mask because you're murdering babies.
Neutral,@DeniseMcAllister,"COVID mandates are vehicles to establish government management of the American economy, isolate citizens, sow social distrust, weaken religious liberty, and control behavior."
Neutral,@fuckdonaldtrump1812,literally 🥴.... #joebiden #trump2020 #coronavirus #election2020 #stopthesteal #proudboys #saveamerica #voteblue
