Sentiment,User,Post Content
Negative,mdcbiscuit,"RT @PapaArtzi: @LPerrins @EndLockDown Never mind tier 3 all pubs gyms &amp; businesses who want to open should open now, those who want to lock…"
Negative,letkemanpeter4,Cast your vote#nomorelockdowns
Negative,sweetmamacici,@JoeBiden There is no war. The virus has a remedy w treatment. #NoMoreLockDowns #whathappenedtotheflu… https://t.co/t3kSwBgQVY
Negative,1776Dairenn,"#EndlessLockdown is not a cure.
#LockDownsAreNotaCure
#ReopenAmerica
#YouScaredStayHome"
Negative,Evan_John173,RT @Coleyufo: My #CivilDisobedience#COVID #FightBack #StandUpAmerica #CovidAudit #BreakTheLockdowns #MAGA #KAG #Freedom #Thanksgiving2020…
Negative,putzie63,"RT @marty713: This 👇 Is The Governor of Ky 🇺🇲
We Did NOT Vote For This 🤡 🎬
#BlackFriday #LockdownChaos 
#ImpeachBeshear #ElectionFraud
Thes…"
Neutral,WhiteHat_hatrac,"@JoeBiden Nice thing about prison, 
is you get to quarantine."
Neutral,ensembleventure,All Dominion Voting Machines in GA need to be quarantined.  Stop the #DNC in its tracks.
Neutral,BlueWav85416855,"The Trump administration is considering shortening the recommended quarantine time for Covid-19

https://t.co/31k6hvJT6g"
Neutral,pcliers,CrossTalk | Quarantine Edition | Unaccountable Deep State https://t.co/UxcfCEYDQ7 via @YouTube #Trump #Maga
Neutral,hybiscus33,"Where is Gavin, French Laundry, Newsom? In his gated mansion, protected by police, in hiding ...oh sorry, quarantin… https://t.co/6dZCQrQZIz"
Neutral,SuperbikeAl,RT @Para_glider69: Out of lockdown straight into Lockdown... @BorisJohnson you are toast at the next election
Neutral,ganggreenie36,@realDonaldTrump was right. There was no need for this prolonged lockdown. The lockdown was used to steal the elect… https://t.co/9njFfhutvy
Neutral,Platonas96,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,StanleyHooker4,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,Gilt_Elephant,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,HARRYREPUBLICAN,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,greenyenergy,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,Biedaboo,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,kyleknight609,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,superjayteevy,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,GordonL45822272,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,mouriergirl,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,Ligia79420402,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,TheOneArcher,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,The_DeeTee,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,loishyett,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
Neutral,DollyHeywood,"RT @simondolan: Next week, every MP will have a vote on the new Lockdown Regs.

If the Govt are defeated, Lockdowns will end. On Dec 3.

To…"
