Positive,conservative,@Gpguercio,"I have never had the time to visit China, but if Sleepy Joe steals his way in, I can just stay home❗️🤣🤣"
Positive,conservative,@JimJordan,60 million Americans are subject to a stay at home order or curfew. 11 million are right here in Ohio. What would the Founders say?
Neutral,conservative,@BillMaxey,"And look, Ferrets are saved without a mask or social, quarantine or 6 foot social distancing"
Neutral,conservative,@Jnjfitness,Fox News staffers are 'in a panic' about election-night coverage after top hosts were exposed to a COVID-19 patient and told to quarantine
Neutral,conservative,@CommunistsDeserveToDie,"*Breaking news*: WHO has completely taken a U-turn and now says that China Virus patient neither needs to be isolated, nor quarantined, nor needs social Distancing, nor masks.  Shocking truth"
Neutral,conservative,@CommunistsDeserveToDie,"*Breaking news*: WHO has completely taken a U-turn and now says that China Virus patient neither needs to be isolated, nor quarantined, nor needs social Distancing, nor masks.  Shocking truth"
Neutral,conservative,@Isleofkent2141,"1/22/2021. Biden administration demands shuts downs of all businesses, schools, church’s and public or private gatherings! 3/2021 massive unemployment: millions of Americans have lost theirs jobs due to massive business shut downs! 2/2021 Biden fails to increase virus testing and medical quarantine for the ill!  4/22 Banks are failing due to uncollectible loans payments and massive cash with draws from personal and business accounts 5/2021 stock market crashes, USA has fallen into another Great Depression 5/2021. foreclosures, failed business. high unemployment and homeless is adding to the chaos!  6/2021 Joe Biden resigns due his health is failing, throws his administration into chaos, democrats calling for Harris to be sworn in as President!  7/3021 Americans of all walks of life are protesting and demanding Harris be removed from office, Republicans start impeachment process!  8/2021 homeless increasing, social services can’t keep up with demands!  This will be our new America!"
Neutral,conservative,@JoeBidenSucks,"Over 7,000 Scientists, Doctors Call For COVID Herd Immunity, End To Lockdowns"
Neutral,conservative,@Burris_family,Pence! Lockdowns! 10 days of Darkness! Marshall Law! QVS! JFK!  #TrumpWinningAgain
Neutral,conservative,@Joeybrooklyn1776,"Naomi Wolf Expresses Regret: If I'd Known Biden Was Open to Lockdowns, I Would Have Never Voted for Him  #MAGA #KAG2020 #WWG1WGA #AMERICAFIRST  #TRUMP2020 #TRUMPTRAIN  #WakeUpAmerica #SaveTheRepublic #StopTheSteal"
Neutral,conservative,@Crackers604,"Joe Biden Announces Covid Lockdown Panel - Plans Nationwide Mandatory Mask Mandate, Lockdown and Contact Tracing"
