Sentiment,User,Post Content
Positive,@GinaGrote225,"What happened to “Stay Home, Stay Safe?” What a bunch of BS..."
Neutral,@DylanWheeler511,"An apartment complex in Ventura County, CA is locking their residents inside the building until all of them are tested for Covid. I called the number, was put on hold, & then eventually forwarded to voicemail. This is the dangerous slope we’ve been talking about - & it’s exactly what the Cabal wants. They don’t even have to mandate laws or draft legislation when landlords, banks, businesses, etc. will go along with the agenda & require this out of their tenants /customers. And what happens if 1 child tests positive in a public school setting? Will they lockdown that entire school until every kid is forcefully tested then shipped to a “quarantine facility” if positive? This is called tyranny & it never ends up well for us citizens. It’s time to wake up & fight for our God-given rights. #WWG1WGA"
Neutral,@Evaluation,"My name is Anthony Fauci. I was wrong on masks. Wrong on lockdowns. Wrong on Hydroxychloroquine. I single-handedly robbed millions of work, income, and time."
Neutral,@Dogwithabone,All the BLM protests was always going to cause case rises but they were all proud to say the risk of Corona was worth it to protest what they believed in. Will they be saying that if their loved ones get ill?  #alllivesmatter #antifabullshit #Boris  : Bradford and London boroughs among 36 'at-risk' areas that could be 'just days away' from local lockdowns
Positive,@FergusFSU,"The angry stares you get from not #WearAMask, compared to absolutely nothing towards people who are wearing their #Masks below their noses tells you this is about control, not public safety from #coronavirus  The obedient lemmings want you to obey unquestioningly like them"
Positive,@ighaworth,"The Daily Wire's Elisha Krauss returns to The Ian Haworth Show to talk all things ""woke!"" We discuss whether The Baby Sitters Club is Leftist propaganda, how we should approach the subject of transgenderism and children, and (of course) COVID-19 and #WearAMask."
Negative,@Gshock54,"Why did my President sell me out today ? I will not be a sheep sir,NO.I will not wear a mask!"
Positive,@ExposingLibsBS,"“Wear a mask - but I’m not going to wear one - by the way I’m positive for COVID.” Keisha Lance Bottoms, another duplicitous Democrat.👇🏼"
Positive,@DoingRight1,If you have to wear a mask at least represent. Left is crazy radical communist Antifa. Republican congressman have no balls. Vote Trump 2020 for President Elect LAURA LOOMER for Congress 🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 The silent majority can’t  remain silent anymore. @DoingRight1  follows back all  #maga #kag #veteran #lauraloomer #gijoevets #trump2020
Positive,@GinaGrote225,"Its your responsibility to protect yourself...for instance, wearing a seatbelt...your responsibility, right? You can’t rely on someone not smashing into you. So you do it.  Wear a mask to protect yourself if you’re vulnerable, for the same reason...for those who don’t wear them. It’s not my responsibility to make sure you’re safe, it’s yours.  If everyone acted in their own self interest this would be a non issue. And don’t bitch about people who don’t wear one....just keep your distance."
Positive,@americanshomer,"Total Frauds Get Together To Push False Narrative! Gov. Cuomo Launches ‘Mask Up America’ Campaign with Morgan Freeman, Robert De Niro"
Positive,@Bunker,If anyone sees this son of a bitch tell him if he does not put his mask on I am going to report him to the gazpacho.
Positive,@Barbaramackey,Charlie Baker is imposing face mask on the people of Massachusetts. With a 100 dollar fine for non compliance. Grrr
Negative,@AshleyWiebenga,"Since I had some people criticize my homemade mask, and some people made some respectful and valid points, I decided to get a new one. My reason for masking is, 1) If I am asked to, I will wear it, no questions asked, no complaints. This goes for business or people.  2) If I know I'm going to be around people of the vulnerable population. 3) Places that it is absolutely necessary (medical facilities). I still don't agree will the science about them, but I'm not going to be an ass. I prefer not to wear it, but if I have to, I will make a statement. 😊 @TeamTrump #michigan #nomasks #standup #masks #govwhitmer #gretchenwhitmer #executiveorder #maga #kag #trump2020 #freemichigan #protest"
Negative,@fdtkodak,#trump2020 #mybodymychoice #nomask #trumptrain #parler #parlerusa #trump
Negative,@bpeterssquare,Millions of parents are deciding to home school their children this coming year rather than put them in public schools under strict CDC guidelines. Development happens only once and I will not be placing my child in a public school under those guidelines. I do not feel that is the proper environment for a child. Until the schools improve their services I will be keeping my child’s development under my care.  - - - #SAVETHECHILDREN #OBAMAGATE #WWG1WGA #qanon #darktolight #followthewhiterabbit #thegreatawakening #socialdistancing #thestormishere #thinkforyourself #patriotsfight #alonetogether #quarantinelife #Godwins #trumptweets #memewar #trumptrain #digitalsoldier #keyboardwarrior #blacklivesmatter #NWO #draintheswamp #sheepnomore #coronavirus #deplorable #buildthewall #covid19 #deepstate #truthseeker #kek #news #truth #masks #qarmy #covfefe #maga #usa #qsoldier #america #history #maga2020  #trump2020  #homeschool  #homeschooling  #schoolchoice  #takebackourschools  #openschools
Negative,@babz46,Dozens Of Public School Teachers Unmasked As Antifa Members
Negative,@AZperspective,#Scottsdale councilman Guy Phillips caused trouble when he stated 'I can't breathe' at an #unmasking protest.  #GuyPhillips has an interesting perspective on wearing #masks . It's also interesting to see and hear from some of his supporters. #dontcaliforniamyarizona  #icantbreathe  #wwg1wga  #greatawakening
Neutral,@austenjlennon,I don't post to make myself popular... I don't post just for conservatives or republicans. I post when I see something idiotic on either side... and I see an awful lot of right-wing idiots about the issue of Masks masks masks masks... be an idiot AFTER Trump gets re-elected... stop giving the media more food for the crazy left.
Neutral,@ighaworth,"""The goal here should be to find an effective balance between caution and normalcy, protecting both public health and economic health. The use of masks in indoor public areas is an effective and comparatively effortless part of this balance. The fact that masks have become a political battleground is a travesty for which the blame must fall upon our politicians. I hope those who oppose masks are right. I fear they are wrong."" My latest for Townhall.com"
Neutral,@ClintKattine,"The truth about masks from doctors. You know, the masks we’ve been forced to wear."
Neutral,@Bunker,Dumb question but if masks are effective......why did they not give masks to criminals in prison instead of releasing them all?
Neutral,@Carolynabrahantes,“jUSt PuT oN tHe maSk”. This virus has an almost 99% survival rate and the main people being affected are the people who have to wear masks every year of their life when flu season hits. You weren’t worried about their health then...
Neutral,@IFBBProHeather,"Just saw a few pics of Judge Janine on Instagram, where she is sporting a muzzle. I mean, a mask. Whatever. Same thing.  I always admired her... she is classy, she speaks the truth, she is blunt, she supports the president because he is trying to do what is right for the country. But now shes doing the mask thing? Come on, lady. Not you too☹☹☹ disappointed."
Neutral,@janlange,♦️It’s just a Mask...  It’s just for two weeks.  It’s just non-essential businesses.  It’s just to keep from overwhelming hospitals.  It’s just until cases go down.  It’s just to keep others from being afraid.  It’s just for a few more weeks.  It’s just until we get a vaccine.  It’s just a few side effects.  It’s just a bracelet to let people know you’re safe to be around.  It’s just an app.  It’s just to let others know who you’ve been in contact with.  It’s just a few more months.  It’s just a video.  It’s just a few people.  It’s just a little chip.  It’s just for medical information or buying something.  It’s just so you can travel.  It’s just a clump of cells.  It’s just a statue. It’s just a building. It’s just a song. It’s just a book. It’s just a movie. It’s just a piece of cloth. It’s just a flag.  It’s just the Jews.  It’s just the undesirables.  It’s just the men.  It’s just the Christians.  It’s just.... wait.... it’s NOT just a mask!
Neutral,@Jmont603,Masks = Control
Neutral,@17americantruth,Stop with the masks!!!
Neutral,@djflybum,This is how your mask performs when you exhale
Neutral,@Beerdedbandit,Wear your mask right or not at all. FUCK! #covid19
Neutral,@DState,#covid19 #virus #sciencebitch #science #masks #slowthespread
Neutral,@DState,"So now Trump is ""all for"" masks? Why the change of heart, @realdonaldtrump?"
Neutral,@Jmont603,Governments can’t make you ware a mask!
Neutral,@AlexEnache,Mask still contest funny   😂 😂
Neutral,@999FineG,Here’s some propaganda. Even conditioning toddlers with masks.
Neutral,@DylanWheeler511,The masks don’t work. You’re just suffocating yourselves & giving in to tyranny. Take them off.
Neutral,@DylanWheeler511,The masks don’t work. You’re just suffocating yourselves & giving in to tyranny. Take them off.
Neutral,@DylanWheeler511,The masks don’t work. You’re just suffocating yourselves & giving in to tyranny. Take them off.
Neutral,@DylanWheeler511,The masks don’t work. You’re just suffocating yourselves & giving in to tyranny. Take them off.
Neutral,@Grizzmo1021,Fauci the Phoney!! Face mask and Distance my Behind!! Here is was last night at Baseball game doing neither!
