Sentiment,User,Post Content
Neutral,PortCityPisces,RT @Roadmaster1253: THIS IS TRUMP'S LOCKDOWN THIS IS #TrumpVirus #DerangedDonald #DonTheCon #DonaldTrump @realDonaldTrump #FoxNews @FoxNews…
Neutral,PortCityPisces,RT @Roadmaster1253: THIS IS TRUMP'S LOCKDOWN THIS IS #TrumpVirus #DerangedDonald #DonTheCon #DonaldTrump… https://t.co/R0pqiRVIW7
Neutral,burkejosephp,@MelissaAmour72 He wasn’t wearing a mask for the whole game. Total lack of leadership. Bye bye. #DonaldTrump
Positive,2Csidewalk,RT @RicoleHearted: Funny how a CNN article admits!! @realDonaldTrump made a historic accomplishment w/ the vaccine but then of course tried…
Positive,SChristy16,"RT @rjDunfee: Analysis: ⁦@realDonaldTrump⁩ engages in self-sabotage ahead of historic vaccine rollout - ⁦@CNNPolitics⁩ 

#TrumpVirus #Donal…"
Negative,PortCityPisces,RT @Roadmaster1253: THIS IS TRUMP'S LOCKDOWN THIS IS #TrumpVirus #DerangedDonald #DonTheCon #DonaldTrump @realDonaldTrump #FoxNews @FoxNews…
Negative,PortCityPisces,RT @Roadmaster1253: THIS IS TRUMP'S LOCKDOWN THIS IS #TrumpVirus #DerangedDonald #DonTheCon #DonaldTrump… https://t.co/R0pqiRVIW7
Negative,SChristy16,"RT @rjDunfee: Analysis: ⁦@realDonaldTrump⁩ engages in self-sabotage ahead of historic vaccine rollout - ⁦@CNNPolitics⁩ 

#TrumpVirus #Donal…"
Neutral,GrassrootsDNC,"RT @MikeGrahamLS: Mr #LiarInChief #DonaldTrump is largest source of coronavirus misinformation, study finds - Vox https://t.co/Irq6yCPFvJ"
Neutral,TrumpSumpPump1,"RT @BetteMidler: ""Covid meds are scarce, but not for Trump cronies.
#RudyGiuliani got monoclonal antibodies.""  You can't and won't.  3,000…"
Neutral,RuthLym,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,MarALagoComedy,"RT @magicmike118: @Scaramucci Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; present…"
Neutral,JoeSchreiber6,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,MaleyBetty,"RT @magicmike118: @Scaramucci Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; present…"
Neutral,takemusu,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,TheRealErinLynn,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,ezrider1537,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,OliviaAnne,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,JewelBlair952,"RT @magicmike118: @SteveSchmidtSES Long overdue 4 @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; pre…"
Neutral,nan537,"RT @magicmike118: Time for @Twitter 2 take down @donaldtrump as his ""official governmental account"" poses REAL &amp; present danger calling 4 M…"
