Sentiment,User,Post Content
Positive,@JoeBidenMemes,#wearadamnmask #coronaisreal
Negative,@Clsmitty216,"Subscribed to Blaze TV. All Patriots must get Blaze. You can watch Glenn Beck, Mark Levin, Candace Owens and other Patriots speaking out against the globalists, big tech and the corrupt main steam media. Just watched “The Great Reset” explained and it really put recent events into proper perspective for me. We must stand up for our freedom, fight back against local authorities trying to strip us of our liberties. They do not have the legal authority to dictate who we can have in our homes or what time we have to be inside our homes. Do not willingly relinquish your freedom Americans. Do not let the Scamdemic bring down this great democratic Republic."
Neutral,@FlushedTheTurd,The level of narcissism it takes to think that multiple companies would slow the fight of a pandemic that effects the entire world just to hurt you individually is incredible.
Neutral,@AriaBreve,"They are predicting 70% of us will die in 5 years in the United States. Can we please stop pretending like these dystopian ""predictions"" made by globalists that keep coming true are conspiracy theories? When do we acknowledge that in 2017 Fauci announced a surprise outbreak during the Trump administration and then held ""Event 201"" in 2019 just before the ""pandemic""? These are not predictions they're plans, yet we're so afraid of being called ""conspiracy theorists"" we ignore open threats to our lives."
Neutral,@Chalkythebear,It's amazing how nobody cares about #hunterbiden now that the story is no longer beneficial for the GOP to use. See also: #Benghazi  #loser #election #elections2020 #snowflake #maga #kag #qanon #qanonpatriots #deepstate #fakepatriot #qanonworldwide #draintheswamp #covid19 #trumplied #lesleystahl #60minutes #trumphascovid #coronavirus #pandemic #trump #proudboys #biden2020 #voteblue #feelthebern #biden #joebiden #elections2020 #votebiden #hunterbiden #georgia #arizona #pennsylvania #northcarolina #snowflakeinchief #stolenelection #stopthecount #stopthesteal #rudygiuliani
Neutral,@Chalkythebear,"The GOP is against democracy and should be called out on it. If you support this sad power grab, please take the word #patriot from your bio/username because you are far from it #loser #election #elections2020 #snowflake #maga #kag #qanon #qanonpatriots #deepstate #fakepatriot #qanonworldwide #draintheswamp #covid19 #trumplied #lesleystahl #60minutes #trumphascovid #coronavirus #pandemic #trump #proudboys #biden2020 #voteblue #feelthebern #biden #joebiden #elections2020 #votebiden #hunterbiden #georgia #arizona #pennsylvania #northcarolina #snowflakeinchief #stolenelection #stopthecount #stopthesteal #rudygiuliani #tuckercarlson #foxnews"
Neutral,@antifascistpiggy,Georgia certifies election results and Don Jr tests positive for Covid. What a day! #maga2020 #qanon #voterfraud #joebiden #trump2020
Neutral,@Feldmanworldgrp,"If they would mislead with voting machine software, fraud and manipulation why wouldn’t they use COVID-19 tests to also mislead the citizens? False positives?"
Neutral,@Feldmanworldgrp,"If they would mislead with voting machine software, fraud and manipulation why wouldn’t they use COVID-19 tests to also mislead the citizens? False positives?"
Neutral,@FlipperBaggins,"#ACCOUNTABILITY #PROLIFE #Q #MEMEMARKET #USVETERANS #POTUS #AMERICA #PARLERUSA #EVANGELICALS4TRUMP #NEWS So, Trump was in an all-day Covid task force meeting working on how to help America get through this current peak wave of infections. Lol. Just kidding. He played golf."
Neutral,@Fuckurfeeling,"Hey  @Democratsarechildmolestors , since you'retalking about aborted babies. Didn't Trump take Remdesivir which is made from aborted fetal cells when he had covid? 🤔 hypocritical no?  Pro-Life when you benefit from it Hold on, I have your responses lined up... ah hem.... Democrats are... child molesters, they are filling up the jails, they kill babies, Muslims are right about you... sound right? Sorry if I missed some, I can only go stupid for so long ❄"
