Sentiment,User,Post Content
Negative,@Bocajlaer,"The inconsistencies of the #left when it comes to #mask wearing, public appearances, sending #covid patients back to nursing homes, and #protests2020, are enough for anyone to say f**k this #lockdown bulls**t!! #endthelockdown #killercuomo #hypocriteNancy. #naziWhitmer"
Negative,@anyaaa1312,The pro lifer argument for not wearing a mask is that they refuse to be told what to do by people who murder babies....well not wearing a mask murdered this woman's baby so now whats your argument for being murderous scumbags? #TrumpRally #trumptrain #maga #trump2020 #trump # covid #covidhoax #wearamask #nomasks #abortion #prolife #prochoice
Positive,@Bocajlaer,#joebiden is double masking and it’s pathetic!
Neutral,@Bocajlaer,"The inconsistencies of the #left when it comes to #mask wearing, public appearances, sending #covid patients back to nursing homes, and #protests2020, are enough for anyone to say f**k this #lockdown bulls**t!! #endthelockdown #killercuomo #hypocriteNancy. #naziWhitmer"
Neutral,@Artybarbie,"CNN). Republican Sen. Ted Cruz of Texas on Monday called Sen. Sherrod Brown ""a complete ass"" following a tense dispute over mask wearing on the Senate floor between the Ohio Democrat and Alaska Republican Sen. Dan Sullivan."
Negative,@Buddyboy53,"Our National Security had been compromised! The CIA hsd to onow about this voter fraud system being implemented by our mortal enemies! Just lije the scamdemic!  If they did not know, what else don't they know? How incompetent are they?  Come on Glenn! Go there!"
Negative,@anyaaa1312,The pro lifer argument for not wearing a mask is that they refuse to be told what to do by people who murder babies....well not wearing a mask murdered this woman's baby so now whats your argument for being murderous scumbags? #TrumpRally #trumptrain #maga #trump2020 #trump # covid #covidhoax #wearamask #nomasks #abortion #prolife #prochoice
Neutral,@JackCade,When you realize 4x as many humans were aborted this year in the US than died from the pandemic.....but no news reports or shut downs on that... #voteprolife
Neutral,@Chalkythebear,#RudyGiuliani is even more insane than #DonaldTrump #loser #election #elections2020 #snowflake #maga #kag #qanon #qanonpatriots #deepstate #fakepatriot #qanonworldwide #draintheswamp #covid19 #trumplied #lesleystahl #60minutes #trumphascovid #coronavirus #pandemic #trump #proudboys #biden2020 #voteblue #feelthebern #biden #joebiden #elections2020 #votebiden #hunterbiden #georgia #arizona #pennsylvania #northcarolina #snowflakeinchief #stolenelection #stopthecount #stopthesteal
Neutral,@Chalkythebear,People honestly thought Trump would win reelection after 250k #covid19 deaths #loser #election #elections2020 #snowflake #maga #kag #qanon #qanonpatriots #deepstate #fakepatriot #qanonworldwide #draintheswamp #covid19 #trumplied #lesleystahl #60minutes #trumphascovid #coronavirus #pandemic #trump #proudboys #biden2020 #voteblue #feelthebern #biden #joebiden #elections2020 #votebiden #hunterbiden #georgia #arizona #pennsylvania #northcarolina #snowflakeinchief #stolenelection #stopthecount #stopthesteal
