Sentiment,User,Post Content
Positive,@GoJoeBiden,"Too many Americans have fetishized the concept of freedom. What they define as ""freedom"" is the license to behave recklessly & dangerously without any consequence.  That is not freedom - it's anarchy. And that is not America. 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲 Wear a mask."
Negative,@ihateamericaandtrump,for the people who STILL refuse to wear masks! this ones for you 🥰
Neutral,@ihateamericaandtrump,don’t forget to wear your masks and wash your hands 🥰🧚‍♀️✨
Neutral,@Artybarbie,"If a mask mandate is an infringement of rights, why is controlling a uterus a function of government? Asking for a friend."
Neutral,@Gaywafflewithissues,"I just love how he said that they could stop it at the start even though he didn’t believe in masks, told people to drink fucking bleach and cleaner so uhhhhh fuck off Trump you saggy old dishrag"
Neutral,@HelloThereImGay,Just wear your fucking mask 😷 and don't buy a gun 🔫 Thank you for coming to my Ted Talk #parler #freespeech #gayrights #blm #bluelivesmatter #trump2020 #votetrump #conservative #womenfortrump #buildthewall #donaldtrump #lgbt #lgbtq #lgbtqia #gaypride #gayisnotokay #alllivesmatter #equality #whitelivesmatter #whitelivesmattertoo #whitesupremacy #prochoice #prolife #genz #genztakeoverparler #genztakeover ~just for the algorithm
Positive,@hoodieboi,definitely not a video about how to protect yourself from tasers
Positive,@hoodieboi,definitely not a video about how to protect yourself from tasers
Positive,@ihateamericaandtrump,don’t forget to wear your masks and wash your hands 🥰🧚‍♀️✨
Positive,@gnome451,Who said Germans have no sense of humour. Corona virus advice Wash your hands like you've been chopping chillies and now want to masturbate
Negative,@fuckconservativez,"if you don’t believe in systemic racism and you aren’t willing to watch this to see the other side’s perspective, you are very much part of the problem 😀 #blacklivesmatter #whitelivesmatter #alllivesmatter #buildthewall #trump2020 #maga #blacksfortrump #whitesupremacy #liberalismisamentaldisorder #reverseracism #itsoktobewhite #bluelivesmatter #backtheblue #antifaterrorists #blmterrorists #systemicracismisalie #systemicracism #coronavirushoax #kungflu #chinesevirus #proudamerican #proudtobewhite #confederateflag"
Neutral,@dfs3660,"Trump has 'gone awol' as president amid coronavirus pandemic, says ex-CIA director"
Neutral,@gnome451,"#coronaviruspandemic #covid19 #coronavirus  Going well isn't it. Best take some opioids and forget about everything. Vote #trump2020 and enrich the 0.1%, lose your healthcare, stay poor."
Neutral,@dfs3660,"US reports daily case record of 52,000 after Trump says Covid-19 will 'disappear'"
Neutral,@garcianettoB38,"O ""ódio do bem"" tomou conta das redes sociais. Quem diz ""força corona"" está torcendo pelo vírus que matou mais de 65 mil brasileiros. Quem diz isso está comemorando toda essa tragédia. Desejo uma rápida recuperação ao Presidente da República e a todos que enfrentam esse vírus!🙏🏻"
